[2026-03-03 01:54:52] Population: 5 | Energy Pool: 0
[2026-03-03 01:55:03] Population: 4 | Energy Pool: 4
[2026-03-03 01:55:13] Population: 4 | Energy Pool: 8
[2026-03-03 01:55:23] Population: 4 | Energy Pool: 13
[2026-03-03 01:55:33] Population: 4 | Energy Pool: 18
[2026-03-03 01:55:43] Population: 4 | Energy Pool: 21
[2026-03-03 01:55:54] Population: 5 | Energy Pool: 26
[2026-03-03 01:56:04] Population: 7 | Energy Pool: 22
[2026-03-03 01:56:14] Population: 9 | Energy Pool: 7
[2026-03-03 01:56:25] Population: 6 | Energy Pool: 0
[2026-03-03 01:56:35] Population: 4 | Energy Pool: 0
[2026-03-03 01:56:46] Population: 4 | Energy Pool: 1
[2026-03-03 01:56:56] Population: 3 | Energy Pool: 7
[2026-03-03 01:57:06] Population: 3 | Energy Pool: 13
[2026-03-03 01:57:16] Population: 3 | Energy Pool: 16
[2026-03-03 01:57:26] Population: 3 | Energy Pool: 16
[2026-03-03 01:57:36] Population: 3 | Energy Pool: 18
[2026-03-03 01:57:47] Population: 3 | Energy Pool: 23
[2026-03-03 01:57:57] Population: 3 | Energy Pool: 26
[2026-03-03 01:58:07] Population: 4 | Energy Pool: 32
[2026-03-03 01:58:17] Population: 6 | Energy Pool: 28
[2026-03-03 01:58:28] Population: 7 | Energy Pool: 5
[2026-03-03 01:58:38] Population: 4 | Energy Pool: 4
[2026-03-03 01:58:48] Population: 4 | Energy Pool: 2
[2026-03-03 01:58:58] Population: 4 | Energy Pool: 5
[2026-03-03 01:59:09] Population: 8 | Energy Pool: 1006
[2026-03-03 01:59:19] Population: 16 | Energy Pool: 962
[2026-03-03 01:59:30] Population: 32 | Energy Pool: 831
[2026-03-03 01:59:42] Population: 64 | Energy Pool: 533
[2026-03-03 01:59:55] Population: 105 | Energy Pool: 4
[2026-03-03 02:00:10] Population: 5 | Energy Pool: 0
[2026-03-03 02:00:20] Population: 4 | Energy Pool: 13
[2026-03-03 02:00:30] Population: 4 | Energy Pool: 26
[2026-03-03 02:00:41] Population: 6 | Energy Pool: 38
[2026-03-03 02:00:51] Population: 10 | Energy Pool: 42
[2026-03-03 02:01:01] Population: 13 | Energy Pool: 14
[2026-03-03 02:01:12] Population: 7 | Energy Pool: 0
[2026-03-03 02:01:22] Population: 5 | Energy Pool: 2
[2026-03-03 02:01:33] Population: 5 | Energy Pool: 3
[2026-03-03 02:01:43] Population: 5 | Energy Pool: 5
[2026-03-03 02:01:53] Population: 5 | Energy Pool: 6
[2026-03-03 02:02:04] Population: 5 | Energy Pool: 10
[2026-03-03 02:02:14] Population: 5 | Energy Pool: 15
[2026-03-03 02:02:24] Population: 6 | Energy Pool: 22
[2026-03-03 02:02:34] Population: 7 | Energy Pool: 27
[2026-03-03 02:02:45] Population: 9 | Energy Pool: 24
[2026-03-03 02:02:55] Population: 11 | Energy Pool: 5
[2026-03-03 02:03:06] Population: 7 | Energy Pool: 0
[2026-03-03 02:03:16] Population: 6 | Energy Pool: 7
[2026-03-03 02:03:27] Population: 6 | Energy Pool: 18
[2026-03-03 02:03:37] Population: 9 | Energy Pool: 34
[2026-03-03 02:03:48] Population: 15 | Energy Pool: 39
[2026-03-03 02:03:58] Population: 20 | Energy Pool: 12
[2026-03-03 02:04:09] Population: 16 | Energy Pool: 1
[2026-03-03 02:04:20] Population: 13 | Energy Pool: 2
[2026-03-03 02:04:31] Population: 13 | Energy Pool: 1
[2026-03-03 02:04:41] Population: 11 | Energy Pool: 0
[2026-03-03 02:04:52] Population: 11 | Energy Pool: 2
[2026-03-03 02:05:03] Population: 11 | Energy Pool: 2
[2026-03-03 02:05:13] Population: 9 | Energy Pool: 1
[2026-03-03 02:05:24] Population: 9 | Energy Pool: 4
[2026-03-03 02:05:34] Population: 9 | Energy Pool: 10
[2026-03-03 02:05:45] Population: 10 | Energy Pool: 17
[2026-03-03 02:05:55] Population: 13 | Energy Pool: 17
[2026-03-03 02:06:06] Population: 14 | Energy Pool: 3
[2026-03-03 02:06:17] Population: 10 | Energy Pool: 5
[2026-03-03 02:06:28] Population: 10 | Energy Pool: 4
[2026-03-03 02:06:38] Population: 9 | Energy Pool: 2
[2026-03-03 02:06:49] Population: 8 | Energy Pool: 0
[2026-03-03 02:06:59] Population: 8 | Energy Pool: 1
[2026-03-03 02:07:09] Population: 8 | Energy Pool: 0
[2026-03-03 02:07:20] Population: 8 | Energy Pool: 3
[2026-03-03 02:07:30] Population: 8 | Energy Pool: 7
[2026-03-03 02:07:41] Population: 8 | Energy Pool: 12
[2026-03-03 02:07:51] Population: 8 | Energy Pool: 22
[2026-03-03 02:08:01] Population: 10 | Energy Pool: 28
[2026-03-03 02:08:12] Population: 14 | Energy Pool: 28
[2026-03-03 02:08:23] Population: 17 | Energy Pool: 4
[2026-03-03 02:08:33] Population: 10 | Energy Pool: 0
[2026-03-03 02:08:44] Population: 9 | Energy Pool: 1
[2026-03-03 02:08:54] Population: 8 | Energy Pool: 5
[2026-03-03 02:09:05] Population: 8 | Energy Pool: 3
[2026-03-03 02:09:15] Population: 7 | Energy Pool: 1
[2026-03-03 02:09:26] Population: 7 | Energy Pool: 0
[2026-03-03 02:09:36] Population: 6 | Energy Pool: 7
[2026-03-03 02:09:46] Population: 6 | Energy Pool: 15
[2026-03-03 02:09:57] Population: 6 | Energy Pool: 26
[2026-03-03 02:10:07] Population: 8 | Energy Pool: 43
[2026-03-03 02:10:17] Population: 15 | Energy Pool: 47
[2026-03-03 02:10:28] Population: 22 | Energy Pool: 17
[2026-03-03 02:10:39] Population: 14 | Energy Pool: 0
[2026-03-03 02:10:50] Population: 10 | Energy Pool: 3
[2026-03-03 02:11:01] Population: 10 | Energy Pool: 2
[2026-03-03 02:11:11] Population: 9 | Energy Pool: 0
[2026-03-03 02:11:22] Population: 8 | Energy Pool: 0
[2026-03-03 02:11:32] Population: 8 | Energy Pool: 3
[2026-03-03 02:11:43] Population: 8 | Energy Pool: 7
[2026-03-03 02:11:53] Population: 8 | Energy Pool: 12
[2026-03-03 02:12:03] Population: 8 | Energy Pool: 20
[2026-03-03 02:12:14] Population: 9 | Energy Pool: 28
[2026-03-03 02:12:24] Population: 12 | Energy Pool: 25
[2026-03-03 02:12:35] Population: 16 | Energy Pool: 8
[2026-03-03 02:12:46] Population: 12 | Energy Pool: 0
[2026-03-03 02:12:56] Population: 11 | Energy Pool: 3
[2026-03-03 02:13:07] Population: 11 | Energy Pool: 4
[2026-03-03 02:13:17] Population: 11 | Energy Pool: 5
[2026-03-03 02:13:28] Population: 11 | Energy Pool: 9
[2026-03-03 02:13:39] Population: 11 | Energy Pool: 13
[2026-03-03 02:13:49] Population: 12 | Energy Pool: 18
[2026-03-03 02:14:00] Population: 13 | Energy Pool: 19
[2026-03-03 02:14:11] Population: 16 | Energy Pool: 8
[2026-03-03 02:14:21] Population: 13 | Energy Pool: 1
[2026-03-03 02:14:32] Population: 10 | Energy Pool: 1
[2026-03-03 02:14:42] Population: 9 | Energy Pool: 4
[2026-03-03 02:14:53] Population: 9 | Energy Pool: 11
[2026-03-03 02:15:03] Population: 11 | Energy Pool: 13
[2026-03-03 02:15:14] Population: 14 | Energy Pool: 14
[2026-03-03 02:15:25] Population: 18 | Energy Pool: 9
[2026-03-03 02:15:36] Population: 18 | Energy Pool: 3
[2026-03-03 02:15:47] Population: 15 | Energy Pool: 4
[2026-03-03 02:15:57] Population: 14 | Energy Pool: 2
[2026-03-03 02:16:08] Population: 14 | Energy Pool: 1
[2026-03-03 02:16:19] Population: 14 | Energy Pool: 4
[2026-03-03 02:16:30] Population: 14 | Energy Pool: 6
[2026-03-03 02:16:40] Population: 14 | Energy Pool: 9
[2026-03-03 02:16:51] Population: 14 | Energy Pool: 13
[2026-03-03 02:17:02] Population: 16 | Energy Pool: 16
[2026-03-03 02:17:12] Population: 19 | Energy Pool: 10
[2026-03-03 02:17:23] Population: 18 | Energy Pool: 0
[2026-03-03 02:17:34] Population: 14 | Energy Pool: 0
[2026-03-03 02:17:45] Population: 13 | Energy Pool: 2
[2026-03-03 02:17:56] Population: 11 | Energy Pool: 0
[2026-03-03 02:18:06] Population: 10 | Energy Pool: 3
[2026-03-03 02:18:17] Population: 10 | Energy Pool: 9
[2026-03-03 02:18:27] Population: 11 | Energy Pool: 17
[2026-03-03 02:18:38] Population: 16 | Energy Pool: 28
[2026-03-03 02:18:49] Population: 23 | Energy Pool: 29
[2026-03-03 02:19:00] Population: 33 | Energy Pool: 10
[2026-03-03 02:19:11] Population: 23 | Energy Pool: 0
[2026-03-03 02:19:22] Population: 14 | Energy Pool: 0
[2026-03-03 02:19:33] Population: 12 | Energy Pool: 2
[2026-03-03 02:19:44] Population: 12 | Energy Pool: 2
[2026-03-03 02:19:54] Population: 12 | Energy Pool: 4
[2026-03-03 02:20:05] Population: 12 | Energy Pool: 9
[2026-03-03 02:20:16] Population: 12 | Energy Pool: 16
[2026-03-03 02:20:26] Population: 15 | Energy Pool: 19
[2026-03-03 02:20:37] Population: 19 | Energy Pool: 14
[2026-03-03 02:20:48] Population: 18 | Energy Pool: 3
[2026-03-03 02:20:59] Population: 14 | Energy Pool: 3
[2026-03-03 02:21:09] Population: 13 | Energy Pool: 2
[2026-03-03 02:21:20] Population: 13 | Energy Pool: 2
[2026-03-03 02:21:31] Population: 13 | Energy Pool: 1
[2026-03-03 02:21:41] Population: 13 | Energy Pool: 1
[2026-03-03 02:21:52] Population: 13 | Energy Pool: 1
[2026-03-03 02:22:03] Population: 13 | Energy Pool: 3
[2026-03-03 02:22:13] Population: 13 | Energy Pool: 4
[2026-03-03 02:22:24] Population: 13 | Energy Pool: 3
[2026-03-03 02:22:35] Population: 13 | Energy Pool: 4
[2026-03-03 02:22:45] Population: 12 | Energy Pool: 0
[2026-03-03 02:22:56] Population: 9 | Energy Pool: 0
[2026-03-03 02:23:06] Population: 9 | Energy Pool: 3
[2026-03-03 02:23:17] Population: 9 | Energy Pool: 10
[2026-03-03 02:23:27] Population: 9 | Energy Pool: 15
[2026-03-03 02:23:38] Population: 10 | Energy Pool: 17
[2026-03-03 02:23:48] Population: 11 | Energy Pool: 12
[2026-03-03 02:23:59] Population: 12 | Energy Pool: 6
[2026-03-03 02:24:10] Population: 12 | Energy Pool: 3
[2026-03-03 02:24:20] Population: 12 | Energy Pool: 2
[2026-03-03 02:24:31] Population: 12 | Energy Pool: 0
[2026-03-03 02:24:42] Population: 10 | Energy Pool: 0
[2026-03-03 02:24:52] Population: 9 | Energy Pool: 0
[2026-03-03 02:25:02] Population: 8 | Energy Pool: 8
[2026-03-03 02:25:13] Population: 8 | Energy Pool: 18
[2026-03-03 02:25:23] Population: 10 | Energy Pool: 26
[2026-03-03 02:25:34] Population: 14 | Energy Pool: 29
[2026-03-03 02:25:45] Population: 17 | Energy Pool: 15
[2026-03-03 02:25:55] Population: 12 | Energy Pool: 0
[2026-03-03 02:26:06] Population: 9 | Energy Pool: 0
[2026-03-03 02:26:16] Population: 9 | Energy Pool: 1
[2026-03-03 02:26:27] Population: 9 | Energy Pool: 5
[2026-03-03 02:26:37] Population: 9 | Energy Pool: 12
[2026-03-03 02:26:48] Population: 9 | Energy Pool: 16
[2026-03-03 02:26:58] Population: 9 | Energy Pool: 20
[2026-03-03 02:27:09] Population: 9 | Energy Pool: 19
[2026-03-03 02:27:19] Population: 10 | Energy Pool: 17
[2026-03-03 02:27:30] Population: 11 | Energy Pool: 11
[2026-03-03 02:27:40] Population: 10 | Energy Pool: 5
[2026-03-03 02:27:51] Population: 9 | Energy Pool: 1
[2026-03-03 02:28:01] Population: 8 | Energy Pool: 2
[2026-03-03 02:28:12] Population: 8 | Energy Pool: 3
[2026-03-03 02:28:22] Population: 8 | Energy Pool: 5
[2026-03-03 02:28:33] Population: 8 | Energy Pool: 6
[2026-03-03 02:28:43] Population: 8 | Energy Pool: 9
[2026-03-03 02:28:54] Population: 8 | Energy Pool: 10
[2026-03-03 02:29:04] Population: 8 | Energy Pool: 16
[2026-03-03 02:29:14] Population: 10 | Energy Pool: 21
[2026-03-03 02:29:25] Population: 12 | Energy Pool: 18
[2026-03-03 02:29:36] Population: 13 | Energy Pool: 2
[2026-03-03 02:29:46] Population: 9 | Energy Pool: 4
[2026-03-03 02:29:57] Population: 9 | Energy Pool: 7
[2026-03-03 02:30:07] Population: 9 | Energy Pool: 10
[2026-03-03 02:30:18] Population: 9 | Energy Pool: 13
[2026-03-03 02:30:28] Population: 9 | Energy Pool: 20
[2026-03-03 02:30:39] Population: 12 | Energy Pool: 28
[2026-03-03 02:30:49] Population: 17 | Energy Pool: 22
[2026-03-03 02:31:00] Population: 20 | Energy Pool: 2
[2026-03-03 02:31:11] Population: 13 | Energy Pool: 0
[2026-03-03 02:31:22] Population: 12 | Energy Pool: 4
[2026-03-03 02:31:32] Population: 12 | Energy Pool: 12
[2026-03-03 02:31:43] Population: 12 | Energy Pool: 18
[2026-03-03 02:31:53] Population: 13 | Energy Pool: 11
[2026-03-03 02:32:04] Population: 13 | Energy Pool: 7
[2026-03-03 02:32:15] Population: 13 | Energy Pool: 2
[2026-03-03 02:32:25] Population: 13 | Energy Pool: 0
[2026-03-03 02:32:36] Population: 11 | Energy Pool: 0
[2026-03-03 02:32:46] Population: 11 | Energy Pool: 2
[2026-03-03 02:32:57] Population: 11 | Energy Pool: 7
[2026-03-03 02:33:08] Population: 11 | Energy Pool: 16
